time,funding_rate
2021-12-17 08:00:00.005000+00:00,0.0001
2021-12-17 16:00:00.006000+00:00,0.0001
2021-12-18 00:00:00.014000+00:00,0.0001
2021-12-18 08:00:00.012000+00:00,0.0001
2021-12-18 16:00:00+00:00,0.0001
2021-12-19 00:00:00.031000+00:00,0.0001
2021-12-19 08:00:00+00:00,0.0001
2021-12-19 16:00:00.003000+00:00,0.0001
2021-12-20 00:00:00.015000+00:00,0.0001
2021-12-20 08:00:00.007000+00:00,0.0001
2021-12-20 16:00:00.005000+00:00,0.0001
2021-12-21 00:00:00.003000+00:00,0.0001
2021-12-21 08:00:00.012000+00:00,0.0001
2021-12-21 16:00:00.005000+00:00,0.0001
2021-12-22 00:00:00+00:00,0.0001
2021-12-22 08:00:00.001000+00:00,0.0001
2021-12-22 16:00:00.006000+00:00,0.0001
2021-12-23 00:00:00.011000+00:00,0.0001
2021-12-23 08:00:00+00:00,0.0001
2021-12-23 16:00:00+00:00,0.0001
2021-12-24 00:00:00.005000+00:00,0.0001
2021-12-24 08:00:00+00:00,0.0001
2021-12-24 16:00:00.011000+00:00,0.0001
2021-12-25 00:00:00+00:00,0.0001
2021-12-25 08:00:00.001000+00:00,0.0001
2021-12-25 16:00:00.005000+00:00,0.0001
2021-12-26 00:00:00.004000+00:00,0.0001
2021-12-26 08:00:00.002000+00:00,0.0001
2021-12-26 16:00:00+00:00,0.0001
2021-12-27 00:00:00.002000+00:00,0.0001
2021-12-27 08:00:00.005000+00:00,0.0001
2021-12-27 16:00:00+00:00,0.0001
2021-12-28 00:00:00+00:00,0.0001
2021-12-28 08:00:00.012000+00:00,0.0001
2021-12-28 16:00:00+00:00,0.0001
2021-12-29 00:00:00.006000+00:00,0.0001
2021-12-29 08:00:00.003000+00:00,0.0001
2021-12-29 16:00:00.004000+00:00,0.0001
2021-12-30 00:00:00.003000+00:00,0.0001
2021-12-30 08:00:00.001000+00:00,0.0001
2021-12-30 16:00:00.017000+00:00,0.0001
2021-12-31 00:00:00.006000+00:00,0.0001
2021-12-31 08:00:00.009000+00:00,0.0001
2021-12-31 16:00:00+00:00,0.0001
2022-01-01 00:00:00.006000+00:00,0.0001
2022-01-01 08:00:00.009000+00:00,0.0001
2022-01-01 16:00:00+00:00,0.0001
2022-01-02 00:00:00.028000+00:00,0.0001
2022-01-02 08:00:00+00:00,0.0001
2022-01-02 16:00:00+00:00,0.0001
2022-01-03 00:00:00.010000+00:00,0.0001
2022-01-03 08:00:00.013000+00:00,0.0001
2022-01-03 16:00:00.018000+00:00,0.0001
2022-01-04 00:00:00+00:00,0.0001
2022-01-04 08:00:00.010000+00:00,0.0001
2022-01-04 16:00:00.002000+00:00,0.0001
2022-01-05 00:00:00.001000+00:00,0.0001
2022-01-05 08:00:00.017000+00:00,0.0001
2022-01-05 16:00:00+00:00,0.0001
2022-01-06 00:00:00.002000+00:00,0.0001
2022-01-06 08:00:00.021000+00:00,0.0001
2022-01-06 16:00:00.006000+00:00,0.0001
2022-01-07 00:00:00.005000+00:00,0.0001
2022-01-07 08:00:00+00:00,0.0001
2022-01-07 16:00:00.001000+00:00,0.0001
2022-01-08 00:00:00.014000+00:00,0.0001
2022-01-08 08:00:00.013000+00:00,0.0001
2022-01-08 16:00:00+00:00,0.0001
2022-01-09 00:00:00.003000+00:00,0.0001
2022-01-09 08:00:00+00:00,0.0001
2022-01-09 16:00:00+00:00,0.0001
2022-01-10 00:00:00+00:00,0.0001
2022-01-10 08:00:00.010000+00:00,0.0001
2022-01-10 16:00:00.007000+00:00,0.0001
2022-01-11 00:00:00.013000+00:00,0.0001
2022-01-11 08:00:00.004000+00:00,0.0001
2022-01-11 16:00:00+00:00,0.0001
2022-01-12 00:00:00.012000+00:00,0.0001
2022-01-12 08:00:00.015000+00:00,0.0001
2022-01-12 16:00:00+00:00,0.0001
2022-01-13 00:00:00.007000+00:00,0.0001
2022-01-13 08:00:00+00:00,0.0001
2022-01-13 16:00:00.014000+00:00,0.0001
2022-01-14 00:00:00+00:00,0.0001
2022-01-14 08:00:00.006000+00:00,0.0001
2022-01-14 16:00:00.014000+00:00,0.0001
2022-01-15 00:00:00+00:00,0.0001
2022-01-15 08:00:00.002000+00:00,0.0001
2022-01-15 16:00:00+00:00,0.0001
2022-01-16 00:00:00+00:00,0.0001
2022-01-16 08:00:00.017000+00:00,0.0001
2022-01-16 16:00:00.011000+00:00,0.0001
2022-01-17 00:00:00.005000+00:00,0.0001
2022-01-17 08:00:00.006000+00:00,0.0001
2022-01-17 16:00:00.012000+00:00,0.0001
2022-01-18 00:00:00.020000+00:00,0.0001
2022-01-18 08:00:00+00:00,0.0001
2022-01-18 16:00:00.013000+00:00,0.0001
2022-01-19 00:00:00.001000+00:00,0.0001
2022-01-19 08:00:00+00:00,0.0001
2022-01-19 16:00:00+00:00,0.0001
2022-01-20 00:00:00.015000+00:00,0.0001
2022-01-20 08:00:00+00:00,0.0001
2022-01-20 16:00:00+00:00,0.0001
2022-01-21 00:00:00.007000+00:00,0.0001
2022-01-21 08:00:00.015000+00:00,0.0001
2022-01-21 16:00:00+00:00,4.765e-05
2022-01-22 00:00:00.017000+00:00,0.0001
2022-01-22 08:00:00.003000+00:00,0.0001
2022-01-22 16:00:00.021000+00:00,-2.909e-05
2022-01-23 00:00:00.026000+00:00,-0.00024156
2022-01-23 08:00:00.010000+00:00,-0.00014168
2022-01-23 16:00:00.009000+00:00,-0.00013112
2022-01-24 00:00:00.010000+00:00,-3.338e-05
2022-01-24 08:00:00+00:00,-0.00021201
2022-01-24 16:00:00.021000+00:00,0.0001
2022-01-25 00:00:00+00:00,-0.0001253
2022-01-25 08:00:00+00:00,-7.29e-06
2022-01-25 16:00:00.012000+00:00,-0.00011904
2022-01-26 00:00:00+00:00,-0.00012652
2022-01-26 08:00:00.001000+00:00,-0.00017698
2022-01-26 16:00:00.005000+00:00,-0.00014955
2022-01-27 00:00:00.004000+00:00,-0.00028709
2022-01-27 08:00:00.004000+00:00,-0.00012589
2022-01-27 16:00:00.019000+00:00,-0.00011855
2022-01-28 00:00:00+00:00,-7.83e-05
2022-01-28 08:00:00+00:00,-0.00012491
2022-01-28 16:00:00.025000+00:00,-0.00022188
2022-01-29 00:00:00.017000+00:00,3.439e-05
2022-01-29 08:00:00+00:00,5.37e-06
2022-01-29 16:00:00.013000+00:00,-1.329e-05
2022-01-30 00:00:00.025000+00:00,-0.0001674
2022-01-30 08:00:00.009000+00:00,-5.62e-06
2022-01-30 16:00:00+00:00,-7.703e-05
2022-01-31 00:00:00+00:00,-0.00026589
2022-01-31 08:00:00+00:00,-0.0001549
2022-01-31 16:00:00+00:00,4.16e-06
2022-02-01 00:00:00.010000+00:00,2.229e-05
2022-02-01 08:00:00+00:00,6.873e-05
2022-02-01 16:00:00.004000+00:00,-0.00019965
2022-02-02 00:00:00.004000+00:00,-0.00011165
2022-02-02 08:00:00+00:00,-3.736e-05
2022-02-02 16:00:00.002000+00:00,3.5e-05
2022-02-03 00:00:00.002000+00:00,-5.362e-05
2022-02-03 08:00:00+00:00,2.861e-05
2022-02-03 16:00:00+00:00,-5.058e-05
2022-02-04 00:00:00.018000+00:00,-0.00033718
2022-02-04 08:00:00.005000+00:00,-2.657e-05
2022-02-04 16:00:00.010000+00:00,0.0001
2022-02-05 00:00:00.014000+00:00,6.989e-05
2022-02-05 08:00:00+00:00,8.29e-05
2022-02-05 16:00:00+00:00,0.0001
2022-02-06 00:00:00+00:00,3.195e-05
2022-02-06 08:00:00+00:00,0.0001
2022-02-06 16:00:00+00:00,0.0001
2022-02-07 00:00:00.003000+00:00,0.0001
2022-02-07 08:00:00.014000+00:00,4.586e-05
2022-02-07 16:00:00.003000+00:00,-9.025e-05
2022-02-08 00:00:00.001000+00:00,-0.00025025
2022-02-08 08:00:00.003000+00:00,-0.00025785
2022-02-08 16:00:00.002000+00:00,0.0001
2022-02-09 00:00:00+00:00,-0.0001339
2022-02-09 08:00:00.005000+00:00,2.718e-05
2022-02-09 16:00:00.001000+00:00,9.188e-05
2022-02-10 00:00:00.012000+00:00,3.246e-05
2022-02-10 08:00:00+00:00,-9.518e-05
2022-02-10 16:00:00.006000+00:00,-0.00019747
2022-02-11 00:00:00+00:00,-0.00018494
2022-02-11 08:00:00.009000+00:00,0.0001
2022-02-11 16:00:00.015000+00:00,-9.482e-05
2022-02-12 00:00:00.020000+00:00,-2.587e-05
2022-02-12 08:00:00.001000+00:00,-2.009e-05
2022-02-12 16:00:00.007000+00:00,-7.354e-05
2022-02-13 00:00:00.022000+00:00,-0.00028416
2022-02-13 08:00:00.001000+00:00,-0.00016471
2022-02-13 16:00:00.007000+00:00,-0.00019993
2022-02-14 00:00:00.005000+00:00,-0.00019975
2022-02-14 08:00:00.013000+00:00,8.372e-05
2022-02-14 16:00:00.019000+00:00,1.073e-05
2022-02-15 00:00:00.012000+00:00,-3.803e-05
2022-02-15 08:00:00.005000+00:00,3.362e-05
2022-02-15 16:00:00.011000+00:00,-7.138e-05
2022-02-16 00:00:00.009000+00:00,0.0001
2022-02-16 08:00:00.001000+00:00,8.325e-05
2022-02-16 16:00:00.014000+00:00,0.0001
2022-02-17 00:00:00.018000+00:00,0.0001
2022-02-17 08:00:00+00:00,7.98e-06
2022-02-17 16:00:00.010000+00:00,0.0001
2022-02-18 00:00:00+00:00,-0.00010135
2022-02-18 08:00:00.002000+00:00,8.49e-06
2022-02-18 16:00:00+00:00,9.853e-05
2022-02-19 00:00:00.007000+00:00,-5.937e-05
2022-02-19 08:00:00+00:00,1.521e-05
2022-02-19 16:00:00.023000+00:00,0.0001
2022-02-20 00:00:00.001000+00:00,0.0001
2022-02-20 08:00:00.003000+00:00,-8.936e-05
2022-02-20 16:00:00.001000+00:00,0.0001
2022-02-21 00:00:00+00:00,4.623e-05
2022-02-21 08:00:00.001000+00:00,-1.3e-07
2022-02-21 16:00:00.005000+00:00,-0.00012328
2022-02-22 00:00:00.005000+00:00,-0.00023825
2022-02-22 08:00:00+00:00,-0.00023126
2022-02-22 16:00:00+00:00,-0.00025532
2022-02-23 00:00:00.002000+00:00,-0.00010827
2022-02-23 08:00:00.005000+00:00,-0.00023449
2022-02-23 16:00:00.010000+00:00,7.735e-05
2022-02-24 00:00:00.008000+00:00,3.882e-05
2022-02-24 08:00:00.003000+00:00,0.0001
2022-02-24 16:00:00.001000+00:00,0.0001
2022-02-25 00:00:00+00:00,0.0001
2022-02-25 08:00:00.006000+00:00,0.0001
2022-02-25 16:00:00.001000+00:00,9.4e-06
2022-02-26 00:00:00.004000+00:00,-4.116e-05
2022-02-26 08:00:00.004000+00:00,1.092e-05
2022-02-26 16:00:00.007000+00:00,-7.933e-05
2022-02-27 00:00:00.012000+00:00,1.93e-05
2022-02-27 08:00:00+00:00,-0.00013711
2022-02-27 16:00:00+00:00,3.243e-05
2022-02-28 00:00:00+00:00,-9.949e-05
2022-02-28 08:00:00.001000+00:00,-2.105e-05
2022-02-28 16:00:00.002000+00:00,0.0001
2022-03-01 00:00:00.002000+00:00,0.0001
2022-03-01 08:00:00.001000+00:00,0.0001
2022-03-01 16:00:00+00:00,0.0001
2022-03-02 00:00:00+00:00,0.0001
2022-03-02 08:00:00+00:00,0.0001
2022-03-02 16:00:00.002000+00:00,0.0001
2022-03-03 00:00:00+00:00,0.0001
2022-03-03 08:00:00+00:00,0.0001
2022-03-03 16:00:00.005000+00:00,0.0001
2022-03-04 00:00:00.018000+00:00,0.0001
2022-03-04 08:00:00+00:00,5.32e-05
2022-03-04 16:00:00+00:00,6.822e-05
2022-03-05 00:00:00.006000+00:00,0.0001
2022-03-05 08:00:00.004000+00:00,-5.695e-05
2022-03-05 16:00:00+00:00,-7.34e-06
2022-03-06 00:00:00.004000+00:00,3.146e-05
2022-03-06 08:00:00+00:00,0.0001
2022-03-06 16:00:00.013000+00:00,6.764e-05
2022-03-07 00:00:00.008000+00:00,-4.323e-05
2022-03-07 08:00:00.006000+00:00,-4.775e-05
2022-03-07 16:00:00+00:00,6.7e-07
2022-03-08 00:00:00.008000+00:00,2.814e-05
2022-03-08 08:00:00.002000+00:00,0.0001
2022-03-08 16:00:00+00:00,0.0001
2022-03-09 00:00:00.008000+00:00,-5.022e-05
2022-03-09 08:00:00+00:00,0.0001
2022-03-09 16:00:00.004000+00:00,0.0001
2022-03-10 00:00:00+00:00,0.0001
2022-03-10 08:00:00.017000+00:00,0.0001
2022-03-10 16:00:00+00:00,-6.881e-05
2022-03-11 00:00:00.008000+00:00,-1.487e-05
2022-03-11 08:00:00+00:00,-3.858e-05
2022-03-11 16:00:00.001000+00:00,7.324e-05
2022-03-12 00:00:00.010000+00:00,7.735e-05
2022-03-12 08:00:00.001000+00:00,9.681e-05
2022-03-12 16:00:00.002000+00:00,9.897e-05
2022-03-13 00:00:00.008000+00:00,0.0001
2022-03-13 08:00:00+00:00,0.0001
2022-03-13 16:00:00.002000+00:00,3.32e-05
2022-03-14 00:00:00.014000+00:00,0.0001
2022-03-14 08:00:00.005000+00:00,0.0001
2022-03-14 16:00:00.002000+00:00,0.0001
2022-03-15 00:00:00.008000+00:00,0.0001
2022-03-15 08:00:00+00:00,0.0001
2022-03-15 16:00:00.006000+00:00,0.0001
2022-03-16 00:00:00.013000+00:00,0.0001
2022-03-16 08:00:00+00:00,0.0001
2022-03-16 16:00:00.008000+00:00,0.0001
2022-03-17 00:00:00.004000+00:00,0.0001
2022-03-17 08:00:00+00:00,0.0001
2022-03-17 16:00:00.004000+00:00,0.0001
2022-03-18 00:00:00+00:00,0.0001
2022-03-18 08:00:00+00:00,0.0001
2022-03-18 16:00:00.017000+00:00,0.0001
2022-03-19 00:00:00.008000+00:00,0.0001
2022-03-19 08:00:00.015000+00:00,0.0001
2022-03-19 16:00:00+00:00,0.0001
2022-03-20 00:00:00+00:00,0.0001
2022-03-20 08:00:00.001000+00:00,0.0001
2022-03-20 16:00:00.002000+00:00,0.0001
2022-03-21 00:00:00.013000+00:00,0.0001
2022-03-21 08:00:00.004000+00:00,6.183e-05
2022-03-21 16:00:00.010000+00:00,4.368e-05
2022-03-22 00:00:00.012000+00:00,0.0001
2022-03-22 08:00:00.001000+00:00,0.0001
2022-03-22 16:00:00.022000+00:00,0.0001
2022-03-23 00:00:00.007000+00:00,0.0001
2022-03-23 08:00:00+00:00,0.0001
2022-03-23 16:00:00.006000+00:00,0.0001
2022-03-24 00:00:00.013000+00:00,0.0001
2022-03-24 08:00:00.006000+00:00,0.0001
2022-03-24 16:00:00.020000+00:00,0.0001
2022-03-25 00:00:00.010000+00:00,0.0001
2022-03-25 08:00:00.001000+00:00,0.0001
2022-03-25 16:00:00.014000+00:00,0.0001
2022-03-26 00:00:00.020000+00:00,0.0001
2022-03-26 08:00:00.006000+00:00,0.0001
2022-03-26 16:00:00+00:00,0.0001
2022-03-27 00:00:00.004000+00:00,0.0001
2022-03-27 08:00:00.001000+00:00,0.0001
2022-03-27 16:00:00.006000+00:00,8.569e-05
2022-03-28 00:00:00.012000+00:00,3.885e-05
2022-03-28 08:00:00.007000+00:00,0.0001
2022-03-28 16:00:00+00:00,0.0001
2022-03-29 00:00:00+00:00,0.0001
2022-03-29 08:00:00.015000+00:00,0.0001
2022-03-29 16:00:00+00:00,0.0001
2022-03-30 00:00:00+00:00,0.0001
2022-03-30 08:00:00.002000+00:00,0.0001
2022-03-30 16:00:00.028000+00:00,0.0001
2022-03-31 00:00:00.017000+00:00,0.0001
2022-03-31 08:00:00+00:00,0.0001
2022-03-31 16:00:00.015000+00:00,0.0001
2022-04-01 00:00:00+00:00,0.0001
2022-04-01 08:00:00+00:00,0.0001
2022-04-01 16:00:00.018000+00:00,0.0001
2022-04-02 00:00:00+00:00,0.0001
2022-04-02 08:00:00.002000+00:00,0.0001
2022-04-02 16:00:00.006000+00:00,0.0001
2022-04-03 00:00:00.018000+00:00,0.0001
2022-04-03 08:00:00.018000+00:00,0.0001
2022-04-03 16:00:00.015000+00:00,0.0001
2022-04-04 00:00:00.006000+00:00,0.0001
2022-04-04 08:00:00+00:00,0.0001
2022-04-04 16:00:00.016000+00:00,0.0001
2022-04-05 00:00:00+00:00,0.0001
2022-04-05 08:00:00.010000+00:00,0.0001
2022-04-05 16:00:00.008000+00:00,0.0001
2022-04-06 00:00:00.001000+00:00,0.0001
2022-04-06 08:00:00.021000+00:00,0.0001
2022-04-06 16:00:00+00:00,0.0001
2022-04-07 00:00:00.009000+00:00,0.0001
2022-04-07 08:00:00+00:00,0.0001
2022-04-07 16:00:00+00:00,-1.999e-05
2022-04-08 00:00:00+00:00,0.0001
2022-04-08 08:00:00.004000+00:00,7.141e-05
2022-04-08 16:00:00.008000+00:00,-8.67e-06
2022-04-09 00:00:00.008000+00:00,-2.102e-05
2022-04-09 08:00:00+00:00,-0.00010071
2022-04-09 16:00:00.001000+00:00,-4.901e-05
2022-04-10 00:00:00.004000+00:00,4.621e-05
2022-04-10 08:00:00.007000+00:00,-3.56e-06
2022-04-10 16:00:00.016000+00:00,-5.867e-05
2022-04-11 00:00:00+00:00,8.77e-05
2022-04-11 08:00:00+00:00,0.0001
2022-04-11 16:00:00.009000+00:00,0.0001
2022-04-12 00:00:00+00:00,1.234e-05
2022-04-12 08:00:00.006000+00:00,-4.518e-05
2022-04-12 16:00:00.013000+00:00,-2.614e-05
2022-04-13 00:00:00.005000+00:00,3.38e-06
2022-04-13 08:00:00.008000+00:00,3.3e-06
2022-04-13 16:00:00.013000+00:00,7.56e-06
2022-04-14 00:00:00.007000+00:00,6.718e-05
2022-04-14 08:00:00+00:00,1.928e-05
2022-04-14 16:00:00.006000+00:00,2.405e-05
2022-04-15 00:00:00.008000+00:00,7.477e-05
2022-04-15 08:00:00.002000+00:00,1.093e-05
2022-04-15 16:00:00+00:00,3.18e-06
2022-04-16 00:00:00.011000+00:00,4.42e-05
2022-04-16 08:00:00.007000+00:00,2.7e-07
2022-04-16 16:00:00.007000+00:00,1.9e-05
2022-04-17 00:00:00+00:00,0.0001
2022-04-17 08:00:00.004000+00:00,6.873e-05
2022-04-17 16:00:00+00:00,0.0001
2022-04-18 00:00:00.008000+00:00,6.509e-05
2022-04-18 08:00:00.012000+00:00,-8.104e-05
2022-04-18 16:00:00+00:00,-8.262e-05
2022-04-19 00:00:00.021000+00:00,7.619e-05
2022-04-19 08:00:00.031000+00:00,0.0001
2022-04-19 16:00:00+00:00,0.0001
2022-04-20 00:00:00.025000+00:00,0.0001
2022-04-20 08:00:00.003000+00:00,0.0001
2022-04-20 16:00:00+00:00,0.0001
2022-04-21 00:00:00+00:00,0.0001
2022-04-21 08:00:00+00:00,0.0001
2022-04-21 16:00:00.024000+00:00,0.0001
2022-04-22 00:00:00.008000+00:00,0.0001
2022-04-22 08:00:00.008000+00:00,0.0001
2022-04-22 16:00:00.008000+00:00,4.562e-05
2022-04-23 00:00:00+00:00,0.0001
2022-04-23 08:00:00+00:00,0.0001
2022-04-23 16:00:00.012000+00:00,-0.00010378
2022-04-24 00:00:00.004000+00:00,-4.956e-05
2022-04-24 08:00:00.003000+00:00,7.34e-06
2022-04-24 16:00:00+00:00,6.085e-05
2022-04-25 00:00:00.008000+00:00,4.967e-05
2022-04-25 08:00:00.018000+00:00,-4.545e-05
2022-04-25 16:00:00+00:00,-8.571e-05
2022-04-26 00:00:00.014000+00:00,-3.7e-06
2022-04-26 08:00:00+00:00,8.835e-05
2022-04-26 16:00:00.017000+00:00,-4.43e-05
2022-04-27 00:00:00.012000+00:00,-9.244e-05
2022-04-27 08:00:00+00:00,4.328e-05
2022-04-27 16:00:00.002000+00:00,5.659e-05
2022-04-28 00:00:00+00:00,-7.066e-05
2022-04-28 08:00:00.004000+00:00,2.847e-05
2022-04-28 16:00:00.030000+00:00,-0.00014775
2022-04-29 00:00:00+00:00,4.822e-05
2022-04-29 08:00:00.016000+00:00,7.776e-05
2022-04-29 16:00:00.010000+00:00,3.948e-05
2022-04-30 00:00:00+00:00,4.104e-05
2022-04-30 08:00:00.005000+00:00,0.0001
2022-04-30 16:00:00.015000+00:00,-1.96e-06
2022-05-01 00:00:00+00:00,-0.00033407
2022-05-01 08:00:00+00:00,-0.0001754
2022-05-01 16:00:00.010000+00:00,-2.366e-05
2022-05-02 00:00:00.018000+00:00,-3.764e-05
2022-05-02 08:00:00.007000+00:00,-7.505e-05
2022-05-02 16:00:00+00:00,-5.79e-05
2022-05-03 00:00:00.006000+00:00,2.527e-05
2022-05-03 08:00:00+00:00,4.176e-05
2022-05-03 16:00:00.021000+00:00,-6.52e-06
2022-05-04 00:00:00.007000+00:00,-1.173e-05
2022-05-04 08:00:00.011000+00:00,3.65e-06
2022-05-04 16:00:00+00:00,-5.21e-06
2022-05-05 00:00:00.005000+00:00,1.202e-05
2022-05-05 08:00:00.019000+00:00,0.0001
2022-05-05 16:00:00.005000+00:00,1.41e-05
2022-05-06 00:00:00.005000+00:00,-0.00019937
2022-05-06 08:00:00.001000+00:00,2.119e-05
2022-05-06 16:00:00.010000+00:00,-1.453e-05
2022-05-07 00:00:00.004000+00:00,-7.63e-06
2022-05-07 08:00:00.016000+00:00,5.92e-06
2022-05-07 16:00:00.011000+00:00,-6.997e-05
2022-05-08 00:00:00+00:00,-6.156e-05
2022-05-08 08:00:00.007000+00:00,5.65e-06
2022-05-08 16:00:00.015000+00:00,9.782e-05
2022-05-09 00:00:00+00:00,-0.00013911
2022-05-09 08:00:00.001000+00:00,-3.995e-05
2022-05-09 16:00:00+00:00,-0.00013895
2022-05-10 00:00:00+00:00,-0.00015146
2022-05-10 08:00:00.007000+00:00,8.977e-05
2022-05-10 16:00:00.008000+00:00,-8.877e-05
2022-05-11 00:00:00.004000+00:00,-0.0003563
2022-05-11 08:00:00.007000+00:00,-0.00037782
2022-05-11 16:00:00.008000+00:00,-0.00131956
2022-05-12 00:00:00.014000+00:00,-0.00121558
2022-05-12 08:00:00+00:00,-0.00136442
2022-05-12 16:00:00.007000+00:00,-0.00132411
2022-05-13 00:00:00.014000+00:00,-0.00066663
2022-05-13 08:00:00.001000+00:00,-0.00086267
2022-05-13 16:00:00+00:00,-0.00034587
2022-05-14 00:00:00+00:00,-0.0001833
2022-05-14 08:00:00+00:00,-0.00013604
2022-05-14 16:00:00.001000+00:00,-0.00042046
2022-05-15 00:00:00+00:00,-6.465e-05
2022-05-15 08:00:00+00:00,-3.59e-06
2022-05-15 16:00:00+00:00,-0.00013599
2022-05-16 00:00:00.021000+00:00,-0.00012304
2022-05-16 08:00:00.013000+00:00,-5.115e-05
2022-05-16 16:00:00.006000+00:00,-0.00021481
2022-05-17 00:00:00+00:00,-0.00016672
2022-05-17 08:00:00.010000+00:00,-0.00012752
2022-05-17 16:00:00.023000+00:00,-4.305e-05
2022-05-18 00:00:00.003000+00:00,-7.6e-07
2022-05-18 08:00:00.024000+00:00,-6.376e-05
2022-05-18 16:00:00.014000+00:00,-0.00011468
2022-05-19 00:00:00+00:00,-7.774e-05
2022-05-19 08:00:00.008000+00:00,-6.592e-05
2022-05-19 16:00:00.015000+00:00,5.065e-05
2022-05-20 00:00:00.001000+00:00,3.377e-05
2022-05-20 08:00:00.003000+00:00,-1.922e-05
2022-05-20 16:00:00.012000+00:00,-6.114e-05
2022-05-21 00:00:00.008000+00:00,-4.397e-05
2022-05-21 08:00:00.001000+00:00,-3.735e-05
2022-05-21 16:00:00.007000+00:00,-6.202e-05
2022-05-22 00:00:00.003000+00:00,4.62e-06
2022-05-22 08:00:00.016000+00:00,3.055e-05
2022-05-22 16:00:00+00:00,1.666e-05
2022-05-23 00:00:00.011000+00:00,6.402e-05
2022-05-23 08:00:00+00:00,0.0001
2022-05-23 16:00:00.023000+00:00,5.049e-05
2022-05-24 00:00:00.011000+00:00,-0.00012309
2022-05-24 08:00:00+00:00,-0.00011051
2022-05-24 16:00:00.009000+00:00,-0.00015371
2022-05-25 00:00:00.001000+00:00,6.104e-05
2022-05-25 08:00:00+00:00,7.84e-05
2022-05-25 16:00:00.015000+00:00,-2.86e-05
2022-05-26 00:00:00.005000+00:00,0.0001
2022-05-26 08:00:00.001000+00:00,-0.00011389
2022-05-26 16:00:00+00:00,-0.00021906
2022-05-27 00:00:00.007000+00:00,-0.00014257
2022-05-27 08:00:00.008000+00:00,-5.33e-06
2022-05-27 16:00:00+00:00,-1.81e-06
2022-05-28 00:00:00.018000+00:00,7.5e-06
2022-05-28 08:00:00.016000+00:00,-1.494e-05
2022-05-28 16:00:00.013000+00:00,-1.802e-05
2022-05-29 00:00:00+00:00,-2.49e-06
2022-05-29 08:00:00.025000+00:00,-3.26e-06
2022-05-29 16:00:00.002000+00:00,0.0001
2022-05-30 00:00:00+00:00,8.839e-05
2022-05-30 08:00:00.013000+00:00,0.0001
2022-05-30 16:00:00.005000+00:00,0.0001
2022-05-31 00:00:00.016000+00:00,0.0001
2022-05-31 08:00:00+00:00,0.0001
2022-05-31 16:00:00+00:00,0.0001
2022-06-01 00:00:00+00:00,0.0001
2022-06-01 08:00:00.011000+00:00,0.0001
2022-06-01 16:00:00+00:00,0.0001
2022-06-02 00:00:00+00:00,-4.526e-05
2022-06-02 08:00:00.006000+00:00,-8.497e-05
2022-06-02 16:00:00.021000+00:00,-2.33e-05
2022-06-03 00:00:00.016000+00:00,6.063e-05
2022-06-03 08:00:00.016000+00:00,3.726e-05
2022-06-03 16:00:00.012000+00:00,-2.772e-05
2022-06-04 00:00:00.005000+00:00,6.593e-05
2022-06-04 08:00:00+00:00,-7.799e-05
2022-06-04 16:00:00.007000+00:00,-0.00011171
2022-06-05 00:00:00.005000+00:00,-8.688e-05
2022-06-05 08:00:00.015000+00:00,-9.031e-05
2022-06-05 16:00:00+00:00,-4.947e-05
2022-06-06 00:00:00+00:00,1.117e-05
2022-06-06 08:00:00.017000+00:00,3.923e-05
2022-06-06 16:00:00+00:00,0.0001
2022-06-07 00:00:00+00:00,3.519e-05
2022-06-07 08:00:00.011000+00:00,6.625e-05
2022-06-07 16:00:00+00:00,-0.00012704
2022-06-08 00:00:00.008000+00:00,2.202e-05
2022-06-08 08:00:00.020000+00:00,-5.611e-05
2022-06-08 16:00:00.012000+00:00,-5.28e-06
2022-06-09 00:00:00+00:00,-2.06e-05
2022-06-09 08:00:00+00:00,3.94e-06
2022-06-09 16:00:00+00:00,2.197e-05
2022-06-10 00:00:00.009000+00:00,9.694e-05
2022-06-10 08:00:00+00:00,4.696e-05
2022-06-10 16:00:00.006000+00:00,-9.951e-05
2022-06-11 00:00:00.018000+00:00,-9.987e-05
2022-06-11 08:00:00.014000+00:00,-9.415e-05
2022-06-11 16:00:00+00:00,-0.0003144
2022-06-12 00:00:00.015000+00:00,-0.0004073
2022-06-12 08:00:00.019000+00:00,-0.00024937
2022-06-12 16:00:00.010000+00:00,-0.00018527
2022-06-13 00:00:00.009000+00:00,-0.00018721
2022-06-13 08:00:00+00:00,-0.00035495
2022-06-13 16:00:00.007000+00:00,-0.00027264
2022-06-14 00:00:00.013000+00:00,-0.00018856
2022-06-14 08:00:00.008000+00:00,-0.00024766
2022-06-14 16:00:00.006000+00:00,-0.00012208
2022-06-15 00:00:00+00:00,-0.00011727
2022-06-15 08:00:00.016000+00:00,-0.00011617
2022-06-15 16:00:00.008000+00:00,2.489e-05
2022-06-16 00:00:00.009000+00:00,-9.465e-05
2022-06-16 08:00:00.016000+00:00,6.463e-05
2022-06-16 16:00:00+00:00,-0.00015316
2022-06-17 00:00:00.008000+00:00,-8.995e-05
2022-06-17 08:00:00.003000+00:00,-0.00023728
2022-06-17 16:00:00+00:00,-0.00020039
2022-06-18 00:00:00.020000+00:00,0.0001
2022-06-18 08:00:00.025000+00:00,-0.00019382
2022-06-18 16:00:00.014000+00:00,-0.00015715
2022-06-19 00:00:00.012000+00:00,-0.00027253
